freq,c_dest,purpose,duration,unit,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,DOM,PER,N_GE4,NR,DE,318520067.0,314610697.0,321755759.0,349880710.0,336074122.0,313742167.0,343423283.0,331979228.0,303382096.0,303140111.0,327135619.0,307990183.0,343545732.0
A,DOM,PER,N_GE4,NR,DK,21706809.0,20813435.0,27045500.0,32089977.0,21764373.0,21966541.0,22173044.0,32840909.0,31031070.0,22341233.0,17670067.0,17078737.0,23095422.0
A,DOM,PER,N_GE4,NR,EA20,1935809428.0,1948638025.0,1869997601.0,1768051920.0,1776849830.0,1749156840.0,1797213431.0,1746600458.0,1563450219.0,1713728705.0,1736068423.0,1710378159.0,1721829563.0
A,DOM,PER,N_GE4,NR,EE,2176400.0,1113294.0,1355987.0,1704663.0,1522593.0,1856001.0,1675362.0,1668933.0,1374492.0,1815525.0,1281147.0,1738497.0,2034580.0
A,DOM,PER,N_GE4,NR,EL,39750202.0,45031406.0,49629753.0,45416282.0,43377775.0,50307532.0,56127119.0,50715956.0,50099128.0,52484549.0,55105145.0,52883341.0,57010481.0
A,DOM,PER,N_GE4,NR,ES,345235825.0,368292135.0,341631775.0,301281585.0,320518629.0,322786394.0,309688684.0,321117080.0,253055774.0,296311212.0,317324090.0,326694972.0,328297613.0
A,DOM,PER,N_GE4,NR,EU27_2020,2268835251.0,2277785181.0,2200156557.0,2109107217.0,2127693323.0,2125585790.0,2168259971.0,2146125794.0,1917997756.0,2107291901.0,2144254891.0,2117531240.0,2121642205.0
A,DOM,PER,N_GE4,NR,FI,34280922.0,36615268.0,34867827.0,34442709.0,35510858.0,34027406.0,34778716.0,36877281.0,55293757.0,60571050.0,51776690.0,43999589.0,45637399.0
A,DOM,PER,N_GE4,NR,FR,782870751.0,790872686.0,784852185.0,709123796.0,690845235.0,666610524.0,679042072.0,631604924.0,587397684.0,631476519.0,632024706.0,638594002.0,618507986.0
A,DOM,PER,N_GE4,NR,HR,20241647.0,21112516.0,19229294.0,18518156.0,14191696.0,14880060.0,13277767.0,15696086.0,12302788.0,15136303.0,15796177.0,16559722.0,16213311.0
A,DOM,PER,N_GE4,NR,HU,23797129.0,20968436.0,20577188.0,18977418.0,18044868.0,17424939.0,19349480.0,19261859.0,14518154.0,14563415.0,14594023.0,16670275.0,15482739.0
A,DOM,PER,N_GE4,NR,IE,8309130.0,8290169.0,8503676.0,7734977.0,7908595.0,7999524.0,8674681.0,9014576.0,9194256.0,7231423.0,10461902.0,8852736.0,11027290.0
A,DOM,PER,N_GE4,NR,IT,227205490.0,205099407.0,166579585.0,155813090.0,174189324.0,184071686.0,190573060.0,181975489.0,133990805.0,168466594.0,173797847.0,156763992.0,153676195.0
A,DOM,PER,N_GE4,NR,LT,2884756.0,3273121.0,2906691.0,3064406.0,3067782.0,3090804.0,3189235.0,3155117.0,2402423.0,2693317.0,2433409.0,2746353.0,3088093.0
A,DOM,PER,N_GE4,NR,LV,2936620.0,2689402.0,4097721.0,2507047.0,2986626.0,2945279.0,1837001.0,2265823.0,2358854.0,3120444.0,3173669.0,2896670.0,2669698.0
A,DOM,PER,N_GE4,NR,MT,253075.0,135227.0,160072.0,191059.0,298597.0,279421.0,228279.0,220763.0,444323.0,437983.0,376531.0,359241.0,405578.0
A,DOM,PER,N_GE4,NR,NL,72708836.0,65912058.0,62199005.0,64293992.0,67528546.0,68571610.0,69202680.0,70747478.0,68102625.0,80037103.0,57952546.0,59528904.0,48668813.0
A,DOM,PER,N_GE4,NR,PL,133664955.0,132863998.0,130863995.0,137173442.0,149000576.0,155304789.0,162581425.0,168498362.0,135382482.0,161515257.0,173755060.0,166782447.0,166563321.0
A,DOM,PER,N_GE4,NR,PT,31721207.0,41671184.0,32082295.0,33059057.0,31940341.0,35651934.0,34817154.0,39272117.0,40115371.0,43582230.0,39137339.0,39268450.0,37436202.0
A,DOM,PER,N_GE4,NR,RO,39311366.0,38223771.0,35189000.0,31539146.0,31951423.0,32953197.0,33728678.0,36584889.0,23476056.0,33048978.0,31415682.0,35807591.0,38526425.0
A,DOM,PER,N_GE4,NR,SI,2364172.0,2283375.0,2024023.0,2114429.0,2398000.0,2165949.0,2071641.0,2174279.0,2236630.0,3982282.0,3064476.0,3103913.0,2834564.0
A,DOM,PER,N_GE4,NR,SK,12485448.0,8532204.0,9466132.0,11268574.0,12554421.0,12296251.0,14402982.0,17344977.0,9444983.0,9294374.0,12416152.0,14390143.0,12985055.0
A,DOM,PER_VFR,N1-3,NR,AT,3075553.0,2907387.0,3989911.0,3340514.0,3843735.0,3760934.0,4690613.0,5224188.0,4657209.0,4909988.0,6304025.0,5476396.0,5505399.0
A,DOM,PER_VFR,N1-3,NR,BE,223323.0,324275.0,252036.0,450136.0,394400.0,434897.0,533135.0,636337.0,497462.0,693750.0,799170.0,865602.0,739516.0
A,DOM,PER_VFR,N1-3,NR,BG,2003898.0,1959774.0,1984700.0,1350564.0,1667588.0,2934920.0,2552098.0,2206859.0,1063417.0,1481789.0,1449664.0,1672423.0,1598634.0
A,DOM,PER_VFR,N1-3,NR,CY,182838.0,189042.0,273000.0,331203.0,322594.0,324303.0,193519.0,243374.0,274272.0,172530.0,285465.0,259014.0,219067.0
A,DOM,PER_VFR,N1-3,NR,CZ,15849381.0,16352576.0,18807639.0,16345590.0,16877080.0,18822147.0,16008037.0,15842811.0,10896676.0,12053261.0,14752819.0,11588845.0,12129432.0
A,DOM,PER_VFR,N1-3,NR,DE,96626372.0,97628401.0,96204792.0,104451973.0,99685915.0,93498291.0,86682891.0,88681622.0,70088516.0,86670257.0,72228693.0,80856921.0,92823199.0
A,DOM,PER_VFR,N1-3,NR,DK,19545338.0,20240231.0,20564257.0,20076982.0,18158642.0,9654822.0,6599074.0,10751381.0,10203497.0,7169194.0,7321121.0,6878672.0,9166814.0
A,DOM,PER_VFR,N1-3,NR,EA20,355417803.0,353443195.0,347009922.0,353548347.0,350674864.0,353891207.0,336099103.0,333197400.0,236852773.0,310627949.0,311179736.0,322018349.0,330339624.0
A,DOM,PER_VFR,N1-3,NR,EE,1317390.0,1301862.0,2147816.0,1905056.0,2174210.0,1978288.0,2755086.0,1875690.0,1022473.0,917218.0,1129610.0,1445251.0,1508221.0
A,DOM,PER_VFR,N1-3,NR,EL,1778911.0,683873.0,1165387.0,956021.0,897302.0,977751.0,905858.0,794502.0,598032.0,635989.0,895227.0,789749.0,693663.0
A,DOM,PER_VFR,N1-3,NR,ES,60777286.0,63189415.0,58520785.0,74056670.0,77040964.0,75581798.0,74501485.0,69454022.0,40386808.0,57681837.0,63008659.0,64868674.0,63415446.0
A,DOM,PER_VFR,N1-3,NR,EU27_2020,450906250.0,446561914.0,451827613.0,455369538.0,451293522.0,460328165.0,438053941.0,439991419.0,324117839.0,408149722.0,421804457.0,432999830.0,442547854.0
A,DOM,PER_VFR,N1-3,NR,FI,22029495.0,21304210.0,20342670.0,20797213.0,20395342.0,21287309.0,19020019.0,20003170.0,11253104.0,17406539.0,14364470.0,12377433.0,14679258.0
A,DOM,PER_VFR,N1-3,NR,FR,120288036.0,117771885.0,116949794.0,103715663.0,101263684.0,106986685.0,97796681.0,98785698.0,79230944.0,107030073.0,112434582.0,114757995.0,107902681.0
A,DOM,PER_VFR,N1-3,NR,HR,2419612.0,2430857.0,2592300.0,1593802.0,1002970.0,802228.0,992734.0,1296492.0,1073525.0,1082380.0,1065775.0,1249900.0,1413292.0
A,DOM,PER_VFR,N1-3,NR,HU,10598075.0,8979867.0,9795604.0,9642188.0,8589028.0,8062271.0,7909115.0,7520768.0,3834555.0,4902273.0,5266794.0,5389745.0,5315195.0
A,DOM,PER_VFR,N1-3,NR,IE,2946023.0,3052068.0,3138501.0,3014797.0,3267886.0,3326976.0,4128320.0,4168186.0,2626333.0,1879084.0,5027303.0,5788127.0,7846099.0
A,DOM,PER_VFR,N1-3,NR,IT,13666584.0,13468720.0,13016297.0,10685341.0,12674704.0,13402867.0,13231430.0,11835558.0,6188212.0,6207620.0,9297755.0,6995252.0,6385563.0
A,DOM,PER_VFR,N1-3,NR,LT,1569696.0,1457803.0,1657988.0,1610412.0,1406863.0,1506158.0,1474087.0,1405592.0,1111848.0,1321621.0,1408188.0,1708426.0,2108033.0
A,DOM,PER_VFR,N1-3,NR,LV,2738290.0,2660072.0,2452426.0,2308625.0,2413587.0,2538368.0,2010738.0,2245435.0,835606.0,1322842.0,2129037.0,2224902.0,2594029.0
A,DOM,PER_VFR,N1-3,NR,NL,15965712.0,13741207.0,12397364.0,11364799.0,10512030.0,13785480.0,12429374.0,11163002.0,8529027.0,11062202.0,5422961.0,5688177.0,6762953.0
A,DOM,PER_VFR,N1-3,NR,PL,20973770.0,19343951.0,27101870.0,28253768.0,29816660.0,31478507.0,33655952.0,34741631.0,25397872.0,31197690.0,34154301.0,34778261.0,34050304.0
A,DOM,PER_VFR,N1-3,NR,PT,7594926.0,8102462.0,8469458.0,8934597.0,9083233.0,9429705.0,9520889.0,9926137.0,5567814.0,7003326.0,9263848.0,9927304.0,9230486.0
A,DOM,PER_VFR,N1-3,NR,RO,14152768.0,13779918.0,14299758.0,13010427.0,13360300.0,13708079.0,12973250.0,12806210.0,8746887.0,12073744.0,12216764.0,13614006.0,12577861.0
A,DOM,PER_VFR,N1-3,NR,SI,877156.0,1017961.0,697460.0,670399.0,694543.0,837649.0,550340.0,683399.0,191676.0,1549134.0,1511168.0,2355089.0,2147996.0
A,DOM,PER_VFR,N1-3,NR,SK,1287424.0,2135050.0,2703356.0,3328285.0,3548025.0,3386968.0,4631695.0,4731990.0,2586232.0,2926403.0,4469120.0,4190779.0,4189321.0
A,DOM,PER_VFR,N_GE1,NR,AT,6154913.0,5272435.0,6948195.0,5934370.0,6799949.0,6763812.0,8548286.0,9140845.0,9311730.0,9025743.0,10679648.0,10399955.0,10820337.0
A,DOM,PER_VFR,N_GE1,NR,BE,865839.0,617595.0,408966.0,699048.0,989655.0,653067.0,1471990.0,967451.0,1019439.0,1502633.0,1475335.0,1484026.0,1620474.0
A,DOM,PER_VFR,N_GE1,NR,BG,3768045.0,4463033.0,3471635.0,2706418.0,3250211.0,5431284.0,5004845.0,4716861.0,2524098.0,2791957.0,2597081.0,3823588.0,3189204.0
A,DOM,PER_VFR,N_GE1,NR,CY,287831.0,686403.0,666769.0,600984.0,566798.0,466276.0,328898.0,355104.0,434176.0,248891.0,413164.0,396862.0,325249.0
A,DOM,PER_VFR,N_GE1,NR,CZ,30113015.0,28518413.0,32729157.0,28776487.0,29368347.0,31450097.0,28797742.0,28743055.0,21287666.0,23014604.0,25416642.0,21703483.0,21205315.0
A,DOM,PER_VFR,N_GE1,NR,DE,205617475.0,206694581.0,199783776.0,230978707.0,210601880.0,188103378.0,177294952.0,193385241.0,178425105.0,186449661.0,157836434.0,165612254.0,190905551.0
A,DOM,PER_VFR,N_GE1,NR,DK,26461957.0,26483785.0,29304134.0,29904007.0,25218121.0,16656734.0,11353843.0,19571564.0,17025365.0,12016622.0,11088008.0,10320865.0,14430812.0
A,DOM,PER_VFR,N_GE1,NR,EA20,941295503.0,963915677.0,918124225.0,922940478.0,904633412.0,859101553.0,827017943.0,823478734.0,672535427.0,760303917.0,764512982.0,780138803.0,801032021.0
A,DOM,PER_VFR,N_GE1,NR,EE,2225609.0,1965058.0,3063590.0,2668155.0,3025318.0,2727189.0,3345181.0,2719966.0,1455222.0,1498633.0,1710660.0,2197534.0,2686687.0
A,DOM,PER_VFR,N_GE1,NR,EL,9046152.0,9648735.0,9288184.0,7666564.0,7404874.0,7790415.0,8418963.0,9377281.0,5103629.0,4835777.0,8773660.0,7647807.0,6923861.0
A,DOM,PER_VFR,N_GE1,NR,ES,153922162.0,163611867.0,152765455.0,176840911.0,178263830.0,169385901.0,168865374.0,166641049.0,119682345.0,138305324.0,150597708.0,158250188.0,154696271.0
A,DOM,PER_VFR,N_GE1,NR,EU27_2020,1141030885.0,1144114577.0,1126288556.0,1128094012.0,1106082473.0,1094040935.0,1055502476.0,1061450697.0,866099375.0,983454654.0,997474154.0,1009723115.0,1040047278.0
A,DOM,PER_VFR,N_GE1,NR,FI,36833430.0,36188370.0,34660733.0,34866688.0,35442115.0,34053147.0,32629012.0,32752442.0,25190025.0,34898166.0,29330209.0,24995973.0,28388867.0
A,DOM,PER_VFR,N_GE1,NR,FR,394035834.0,396801941.0,390251403.0,355527133.0,348848137.0,313424586.0,292271354.0,284908402.0,248220284.0,290498987.0,296178954.0,302826678.0,302884874.0
A,DOM,PER_VFR,N_GE1,NR,HR,6400767.0,6833368.0,7319827.0,5733796.0,2914931.0,2504124.0,3188269.0,4032289.0,2843783.0,3090194.0,3194920.0,3704517.0,4115500.0
A,DOM,PER_VFR,N_GE1,NR,HU,17087418.0,14190921.0,14965012.0,14899187.0,13055618.0,11651637.0,12079732.0,11628194.0,7234001.0,7951882.0,8290391.0,8361376.0,8749281.0
A,DOM,PER_VFR,N_GE1,NR,IE,5101864.0,4975565.0,5100447.0,4712703.0,5080078.0,5381016.0,6335663.0,6358160.0,5270335.0,3789257.0,7643673.0,8622262.0,11987458.0
A,DOM,PER_VFR,N_GE1,NR,IT,64222768.0,73435183.0,56943385.0,47352287.0,55498810.0,69079732.0,66730099.0,57271359.0,38285569.0,42749835.0,53655335.0,47061484.0,41388167.0
A,DOM,PER_VFR,N_GE1,NR,LT,2474915.0,2534291.0,2249657.0,2399290.0,2239124.0,2261984.0,2367087.0,2233070.0,1778664.0,1900302.0,2020380.0,2324755.0,2814894.0
A,DOM,PER_VFR,N_GE1,NR,LV,4299777.0,4049971.0,3800198.0,3322524.0,3610844.0,3491558.0,2928189.0,3465735.0,1677832.0,2196899.0,2958240.0,3577867.0,3776969.0
A,DOM,PER_VFR,N_GE1,NR,MT,38531.0,57119.0,34001.0,45681.0,59954.0,66503.0,36832.0,36642.0,118508.0,141576.0,89275.0,155262.0,172247.0
A,DOM,PER_VFR,N_GE1,NR,NL,28726534.0,23022687.0,21780156.0,18811145.0,18344153.0,27833778.0,25313181.0,21640322.0,15049200.0,17461393.0,9899070.0,11041389.0,9805086.0
A,DOM,PER_VFR,N_GE1,NR,PL,60630926.0,44883788.0,67305764.0,69980821.0,74866470.0,79682611.0,86284814.0,86759634.0,65835973.0,80187600.0,83515087.0,76480546.0,77064790.0
A,DOM,PER_VFR,N_GE1,NR,PT,15555639.0,22420744.0,16639740.0,17693052.0,16324097.0,17489952.0,17655098.0,18290072.0,12953705.0,14148651.0,17559699.0,19017369.0,18008995.0
A,DOM,PER_VFR,N_GE1,NR,RO,32775174.0,32532982.0,31726661.0,27289185.0,27718088.0,26318012.0,25253438.0,25576136.0,19020248.0,24650064.0,23304137.0,26599946.0,25893559.0
A,DOM,PER_VFR,N_GE1,NR,SI,1095363.0,1257945.0,1001304.0,924311.0,1045934.0,949549.0,744150.0,858412.0,235773.0,1980884.0,2039294.0,2928731.0,2765284.0
A,DOM,PER_VFR,N_GE1,NR,SK,4352728.0,3787590.0,5404747.0,6146359.0,7554824.0,6617028.0,8467964.0,9012923.0,5339769.0,5352058.0,8228930.0,7669151.0,6706817.0
A,DOM,PER_VFR,N_GE4,NR,AT,3079361.0,2365047.0,2958284.0,2593857.0,2956213.0,3002878.0,3857673.0,3916657.0,4654521.0,4115754.0,4375623.0,4923559.0,5314937.0
A,DOM,PER_VFR,N_GE4,NR,BG,1764147.0,2503259.0,1486935.0,1355855.0,1582623.0,2496364.0,2452747.0,2510002.0,1460681.0,1310168.0,1147417.0,2151165.0,1590569.0
A,DOM,PER_VFR,N_GE4,NR,CZ,14263634.0,12165837.0,13921517.0,12430897.0,12491267.0,12627950.0,12789705.0,12900244.0,10390990.0,10961343.0,10663824.0,10114637.0,9075883.0
A,DOM,PER_VFR,N_GE4,NR,DE,108991103.0,109066180.0,103578984.0,126526734.0,110915965.0,94605087.0,90612061.0,104703619.0,108336589.0,99779404.0,85607741.0,84755333.0,98082352.0
A,DOM,PER_VFR,N_GE4,NR,DK,6916619.0,6243554.0,8739877.0,9827025.0,7059479.0,7001913.0,4754769.0,8820184.0,6821869.0,4847428.0,3766888.0,3442193.0,5263998.0
A,DOM,PER_VFR,N_GE4,NR,EA20,585877700.0,610472482.0,571114302.0,569392131.0,553958548.0,505210347.0,490918840.0,490281335.0,435682654.0,449675968.0,453333245.0,458120453.0,470692398.0
A,DOM,PER_VFR,N_GE4,NR,EE,908219.0,663196.0,915774.0,763099.0,851109.0,748901.0,590095.0,844276.0,432749.0,581415.0,581051.0,752284.0,1178466.0
A,DOM,PER_VFR,N_GE4,NR,EL,7267241.0,8964862.0,8122798.0,6710544.0,6507571.0,6812664.0,7513105.0,8582779.0,4505597.0,4199788.0,7878433.0,6858058.0,6230198.0
A,DOM,PER_VFR,N_GE4,NR,ES,93144876.0,100422452.0,94244670.0,102784241.0,101222866.0,93804104.0,94363889.0,97187028.0,79295537.0,80623487.0,87589049.0,93381514.0,91280825.0
A,DOM,PER_VFR,N_GE4,NR,EU27_2020,690124635.0,697552664.0,674460942.0,672724474.0,654788951.0,633712771.0,617448535.0,621459277.0,541981536.0,575304932.0,575669697.0,576723285.0,597499424.0
A,DOM,PER_VFR,N_GE4,NR,FI,14803935.0,14884160.0,14318063.0,14069475.0,15046773.0,12765838.0,13608994.0,12749272.0,13936921.0,17491627.0,14965739.0,12618540.0,13709609.0
A,DOM,PER_VFR,N_GE4,NR,FR,273747798.0,279030055.0,273301609.0,251811470.0,247584453.0,206437901.0,194474673.0,186122704.0,168989340.0,183468914.0,183744372.0,188068683.0,194982193.0
A,DOM,PER_VFR,N_GE4,NR,HR,3981155.0,4402511.0,4727526.0,4139994.0,1911961.0,1701896.0,2195535.0,2735797.0,1770258.0,2007814.0,2129145.0,2454617.0,2702208.0
A,DOM,PER_VFR,N_GE4,NR,HU,6489343.0,5211054.0,5169408.0,5256999.0,4466590.0,3589366.0,4170617.0,4107426.0,3399446.0,3049609.0,3023597.0,2971631.0,3434086.0
A,DOM,PER_VFR,N_GE4,NR,IE,2155841.0,1923497.0,1961946.0,1697906.0,1812192.0,2054040.0,2207344.0,2189974.0,2644001.0,1910172.0,2616369.0,2834135.0,4141358.0
A,DOM,PER_VFR,N_GE4,NR,IT,50556183.0,59966462.0,43927089.0,36666945.0,42824106.0,55676865.0,53498669.0,45435800.0,32097357.0,36542216.0,44357580.0,40066232.0,35002603.0
A,DOM,PER_VFR,N_GE4,NR,LT,905219.0,1076488.0,591669.0,788878.0,832261.0,755826.0,893000.0,827478.0,666816.0,578681.0,612193.0,616330.0,706861.0
A,DOM,PER_VFR,N_GE4,NR,LV,1561487.0,1389899.0,1347772.0,1013899.0,1197257.0,953190.0,917451.0,1220300.0,842226.0,874057.0,829203.0,1352965.0,1182940.0
A,DOM,PER_VFR,N_GE4,NR,NL,12760822.0,9281480.0,9382792.0,7446346.0,7832123.0,14048298.0,12883807.0,10477320.0,6520173.0,6399191.0,4476109.0,5353212.0,3042133.0
A,DOM,PER_VFR,N_GE4,NR,PL,39657157.0,25539838.0,40203894.0,41727053.0,45049810.0,48204103.0,52628862.0,52018003.0,40438100.0,48989910.0,49360786.0,41702285.0,43014487.0
A,DOM,PER_VFR,N_GE4,NR,PT,7960713.0,14318282.0,8170282.0,8758455.0,7240865.0,8060247.0,8134209.0,8363935.0,7385891.0,7145325.0,8295852.0,9090065.0,8778509.0
A,DOM,PER_VFR,N_GE4,NR,RO,18622406.0,18753064.0,17426903.0,14278757.0,14357788.0,12609934.0,12280188.0,12769925.0,10273361.0,12576320.0,11087372.0,12985940.0,13315698.0
A,DOM,PER_VFR,N_GE4,NR,SK,3065304.0,1652540.0,2701391.0,2818074.0,4006799.0,3230060.0,3836269.0,4280933.0,2753537.0,2425654.0,3759810.0,3478372.0,2517496.0
A,DOM,PROF,N1-3,NR,AT,2687934.0,2876633.0,2551634.0,2406646.0,2555367.0,2384568.0,2273194.0,2412714.0,1279825.0,1510906.0,2884061.0,2539695.0,2485020.0
A,DOM,PROF,N1-3,NR,BE,355043.0,100289.0,51400.0,148868.0,151864.0,129395.0,290637.0,266147.0,86129.0,167807.0,187572.0,234738.0,248976.0
A,DOM,PROF,N1-3,NR,BG,127854.0,200772.0,243962.0,172217.0,140709.0,181972.0,195982.0,160719.0,69808.0,72812.0,167270.0,200642.0,179730.0
A,DOM,PROF,N1-3,NR,CZ,1178209.0,1533882.0,1015546.0,904786.0,1227927.0,1201373.0,1137660.0,1079712.0,327037.0,597476.0,858688.0,799973.0,796657.0
A,DOM,PROF,N1-3,NR,DE,46730191.0,40883744.0,38860026.0,37560291.0,41638428.0,41580657.0,41609371.0,43467549.0,22299472.0,23587317.0,31202889.0,34223626.0,35050231.0
A,DOM,PROF,N1-3,NR,DK,1315600.0,1754156.0,1258891.0,2032371.0,1588384.0,2225303.0,2702145.0,2704891.0,369327.0,1352740.0,1415527.0,1660463.0,1821744.0
A,DOM,PROF,N1-3,NR,EA20,106128149.0,94073329.0,89829310.0,81241694.0,87002380.0,94761706.0,96968903.0,98115661.0,50660900.0,59043316.0,79085952.0,84910269.0,96018766.0
A,DOM,PROF,N1-3,NR,EE,171124.0,232433.0,406339.0,374011.0,505732.0,505604.0,622959.0,562521.0,246297.0,251443.0,335858.0,454230.0,476380.0
A,DOM,PROF,N1-3,NR,EL,284369.0,365142.0,318977.0,376429.0,314770.0,237259.0,248002.0,308124.0,136527.0,152254.0,249606.0,209229.0,217404.0
A,DOM,PROF,N1-3,NR,ES,11972568.0,10432613.0,8832265.0,7351572.0,8632967.0,8533601.0,8274320.0,8806387.0,3074808.0,5181137.0,7284779.0,8953368.0,8912388.0
A,DOM,PROF,N1-3,NR,EU27_2020,121800640.0,110676160.0,101824881.0,92275645.0,101012007.0,112134651.0,112071735.0,114026825.0,61035108.0,70386124.0,97240191.0,104294536.0,116366902.0
A,DOM,PROF,N1-3,NR,FI,5591055.0,5455382.0,4756067.0,4558935.0,5060834.0,4848684.0,4497738.0,4876680.0,2290274.0,1990043.0,3110836.0,3444042.0,2439230.0
A,DOM,PROF,N1-3,NR,FR,22048457.0,21602856.0,20355743.0,16144607.0,16097847.0,24897008.0,24790839.0,22614415.0,15309672.0,20059489.0,24497249.0,24327533.0,35619878.0
A,DOM,PROF,N1-3,NR,HR,1301508.0,1143323.0,1042267.0,530840.0,460600.0,388456.0,492932.0,488312.0,181446.0,327718.0,305741.0,464802.0,539526.0
A,DOM,PROF,N1-3,NR,HU,453758.0,491077.0,479211.0,451364.0,277285.0,387433.0,323155.0,355478.0,164364.0,196242.0,294386.0,364913.0,348258.0
A,DOM,PROF,N1-3,NR,IE,412133.0,486936.0,559298.0,524038.0,587263.0,573946.0,618326.0,707214.0,330913.0,195307.0,658787.0,619755.0,1135453.0
A,DOM,PROF,N1-3,NR,IT,10184289.0,6196211.0,7901210.0,6672192.0,6472202.0,5627077.0,8230875.0,8287705.0,2518266.0,2635413.0,4085564.0,4527867.0,3636284.0
A,DOM,PROF,N1-3,NR,LT,515862.0,509196.0,534425.0,529684.0,524214.0,519643.0,490627.0,586560.0,487814.0,555608.0,637416.0,728443.0,791295.0
A,DOM,PROF,N1-3,NR,NL,1314786.0,1261953.0,1093382.0,1257014.0,1206141.0,1437605.0,1633091.0,1750795.0,864782.0,839381.0,1186708.0,1589235.0,2122134.0
A,DOM,PROF,N1-3,NR,PL,5278605.0,5155661.0,1608965.0,1617893.0,1960708.0,2276059.0,2166457.0,2239300.0,1677026.0,1814350.0,2207318.0,2570007.0,2981602.0
A,DOM,PROF,N1-3,NR,PT,918879.0,956639.0,1252710.0,1404236.0,1407427.0,1316231.0,1463472.0,1468085.0,987736.0,1018724.0,1608277.0,1459908.0,1240940.0
A,DOM,PROF,N1-3,NR,RO,59878.0,151645.0,189905.0,311630.0,308692.0,267017.0,164996.0,206014.0,70773.0,180018.0,149704.0,139006.0,81211.0
A,DOM,PROF,N1-3,NR,SI,110714.0,159097.0,118769.0,99284.0,116423.0,129133.0,135934.0,204103.0,69662.0,257931.0,267564.0,434333.0,364393.0
A,DOM,PROF,N_GE1,NR,AT,4439594.0,4509643.0,4519409.0,4691248.0,4754301.0,4697471.0,4024929.0,4225658.0,2931833.0,2965940.0,4542754.0,5620744.0,4974067.0
A,DOM,PROF,N_GE1,NR,BE,975879.0,205928.0,131390.0,261031.0,199054.0,234797.0,509431.0,587437.0,230004.0,279778.0,355826.0,430639.0,451370.0
A,DOM,PROF,N_GE1,NR,BG,385067.0,607521.0,427348.0,367067.0,424892.0,367624.0,481406.0,261804.0,192657.0,168614.0,303824.0,415489.0,401812.0
A,DOM,PROF,N_GE1,NR,CZ,1803866.0,2477399.0,1601103.0,1276328.0,1870302.0,1806142.0,1764489.0,1603955.0,708862.0,766053.0,1260724.0,1050526.0,1095419.0
A,DOM,PROF,N_GE1,NR,DE,80587606.0,76810096.0,86417630.0,84082488.0,84441623.0,78605439.0,78341686.0,86910974.0,43596667.0,75061459.0,67570076.0,67667470.0,66188043.0
A,DOM,PROF,N_GE1,NR,DK,1955943.0,5212188.0,1730968.0,3764834.0,2772138.0,4424762.0,5517125.0,4681630.0,798977.0,3066202.0,2879872.0,2350214.0,2738027.0
A,DOM,PROF,N_GE1,NR,EA20,226970800.0,202354776.0,211499010.0,179623660.0,185611707.0,192770886.0,195986591.0,202858333.0,118472819.0,160868762.0,167265142.0,170865544.0,185072400.0
A,DOM,PROF,N_GE1,NR,EE,219288.0,332315.0,617863.0,744206.0,965929.0,722329.0,720915.0,714020.0,296484.0,530276.0,647564.0,1175309.0,736930.0
A,DOM,PROF,N_GE1,NR,EL,2536387.0,2207718.0,2889040.0,1838037.0,2735028.0,1453654.0,761260.0,1208152.0,627486.0,847006.0,911709.0,538507.0,517639.0
A,DOM,PROF,N_GE1,NR,ES,42114797.0,31205402.0,26304342.0,14406311.0,19786460.0,17476278.0,16522785.0,16029356.0,8862749.0,11974752.0,14953305.0,17117799.0,18883809.0
A,DOM,PROF,N_GE1,NR,EU27_2020,265712357.0,240862931.0,238081775.0,205969829.0,214707729.0,230959616.0,229050399.0,236477927.0,140561249.0,186938221.0,207179520.0,211022011.0,220420436.0
A,DOM,PROF,N_GE1,NR,FI,8272379.0,7158339.0,6998719.0,6389464.0,7368640.0,7225614.0,6483504.0,7267460.0,6830249.0,4899945.0,6330283.0,6628202.0,5295274.0
A,DOM,PROF,N_GE1,NR,FR,61099343.0,58069837.0,56713912.0,42333747.0,42327179.0,60823462.0,59575590.0,55666102.0,41345760.0,46760427.0,52732404.0,49629634.0,67561337.0
A,DOM,PROF,N_GE1,NR,HR,2700214.0,2923408.0,3482571.0,2051404.0,1344666.0,2379842.0,1497464.0,1705161.0,535717.0,1035609.0,798925.0,1503396.0,875488.0
A,DOM,PROF,N_GE1,NR,HU,1807756.0,635785.0,630246.0,589130.0,529232.0,493692.0,411863.0,442582.0,196611.0,379466.0,384128.0,511048.0,420931.0
A,DOM,PROF,N_GE1,NR,IE,663198.0,601472.0,868777.0,654279.0,754103.0,743691.0,772352.0,875604.0,594616.0,350467.0,1141424.0,791909.0,1258774.0
A,DOM,PROF,N_GE1,NR,IT,16065100.0,9751669.0,15166693.0,14242606.0,11993791.0,10851629.0,18338220.0,17280525.0,6596485.0,10616981.0,9581314.0,10998562.0,8998879.0
A,DOM,PROF,N_GE1,NR,LT,667787.0,674951.0,696702.0,707273.0,680938.0,672466.0,638323.0,681878.0,575986.0,662111.0,751919.0,871912.0,1268374.0
A,DOM,PROF,N_GE1,NR,NL,1757666.0,1637887.0,1416973.0,1643361.0,2067786.0,2248427.0,2251621.0,2899933.0,2261598.0,1461352.0,2010040.0,2579931.0,3603424.0
