freq,c_dest,unit,purpose,duration,accommod,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,DOM,NR,PER,N1-3,NR_OWN,DE,4857680.0,3963420.0,4201707.0,2942408.0,4658554.0,5963293.0,7288000.0,7621723.0,3157608.0,5704391.0,7214763.0,5141167.0,7758754.0
A,DOM,NR,PER,N1-3,NR_OWN,DK,4061741.0,4735061.0,4855105.0,5000733.0,3669050.0,2784531.0,1303588.0,2779304.0,4183394.0,2715684.0,2671967.0,2416968.0,2940693.0
A,DOM,NR,PER,N1-3,NR_OWN,EA20,104128405.0,95049167.0,95892606.0,75613330.0,80673345.0,84622076.0,86651010.0,85894887.0,53886399.0,74903818.0,79571234.0,76768352.0,84204127.0
A,DOM,NR,PER,N1-3,NR_OWN,EL,1920689.0,683633.0,563796.0,387741.0,312138.0,277758.0,375200.0,323328.0,730915.0,332597.0,520047.0,405967.0,379525.0
A,DOM,NR,PER,N1-3,NR_OWN,ES,63330077.0,58437241.0,57621825.0,38072321.0,43060579.0,45968567.0,44463502.0,43753446.0,21368886.0,31127380.0,35559864.0,34633089.0,40221011.0
A,DOM,NR,PER,N1-3,NR_OWN,EU27_2020,133797425.0,119859295.0,122482082.0,98620323.0,104634349.0,110906353.0,111410363.0,110587534.0,91256316.0,111232609.0,96474587.0,89383971.0,110614997.0
A,DOM,NR,PER,N1-3,NR_OWN,FI,4749628.0,4634061.0,4482689.0,4413287.0,5224838.0,4646508.0,4620015.0,4599469.0,7200841.0,9114541.0,7339944.0,5880375.0,7051750.0
A,DOM,NR,PER,N1-3,NR_OWN,FR,14580294.0,13556885.0,13998864.0,12066237.0,11339680.0,12819901.0,12994172.0,13523279.0,8959675.0,12467160.0,14464215.0,15210718.0,14071878.0
A,DOM,NR,PER,N1-3,NR_OWN,HR,1109964.0,1010522.0,1092179.0,562299.0,425903.0,477355.0,604112.0,575425.0,585979.0,430563.0,261353.0,678987.0,515315.0
A,DOM,NR,PER,N1-3,NR_OWN,HU,3277023.0,2169498.0,1804902.0,1809614.0,1716453.0,1662880.0,1548374.0,1212468.0,1422922.0,1582655.0,1783650.0,1678984.0,1420605.0
A,DOM,NR,PER,N1-3,NR_OWN,IE,547836.0,429474.0,503549.0,518046.0,525525.0,594883.0,749662.0,638413.0,129554.0,408182.0,838855.0,732299.0,1156559.0
A,DOM,NR,PER,N1-3,NR_OWN,IT,4198233.0,3849609.0,3070685.0,3169356.0,5285037.0,1995461.0,3004680.0,2416957.0,1563483.0,1880262.0,2628456.0,2161212.0,1332412.0
A,DOM,NR,PER,N1-3,NR_OWN,LT,302913.0,288879.0,290298.0,284765.0,277907.0,279310.0,222288.0,245629.0,345413.0,465629.0,159042.0,400237.0,857265.0
A,DOM,NR,PER,N1-3,NR_OWN,LV,440321.0,297633.0,388412.0,337793.0,410779.0,404394.0,355549.0,168211.0,213134.0,832266.0,638772.0,715422.0,476579.0
A,DOM,NR,PER,N1-3,NR_OWN,NL,3349373.0,2974238.0,3755950.0,3007964.0,2907035.0,4529084.0,4241573.0,4661563.0,2853216.0,3144663.0,1377727.0,1352601.0,1320945.0
A,DOM,NR,PER,N1-3,NR_OWN,PL,1986256.0,948957.0,1496865.0,1275870.0,1180818.0,1657285.0,1980891.0,1815331.0,1684161.0,2035360.0,2066894.0,2132205.0,2197587.0
A,DOM,NR,PER,N1-3,NR_OWN,PT,2733399.0,3162361.0,3993400.0,7701932.0,3991310.0,4155767.0,4510032.0,4810015.0,3434807.0,4542594.0,4812119.0,4930888.0,4575495.0
A,DOM,NR,PER,N1-3,NR_OWN,RO,1278286.0,1176956.0,1176642.0,905081.0,998954.0,1023981.0,1045014.0,917222.0,315390.0,418757.0,534091.0,459384.0,507558.0
A,DOM,NR,PER,N1-3,NR_OWN,SI,1017203.0,673519.0,864367.0,460606.0,640658.0,588986.0,1086769.0,401807.0,313751.0,993331.0,744144.0,1306673.0,1218446.0
A,DOM,NR,PER,N1-3,NR_RF,AT,3231264.0,3839799.0,4237737.0,3712174.0,4162313.0,3940303.0,4578351.0,5129566.0,4214826.0,4870960.0,5935679.0,5350721.0,4972082.0
A,DOM,NR,PER,N1-3,NR_RF,BE,223323.0,590115.0,445629.0,687984.0,546378.0,742564.0,795514.0,986339.0,778410.0,1094215.0,983657.0,1245603.0,868439.0
A,DOM,NR,PER,N1-3,NR_RF,BG,2123026.0,2042253.0,1868957.0,1550684.0,1807833.0,2837734.0,2534731.0,2110774.0,1155464.0,1520897.0,1613013.0,1787289.0,1584844.0
A,DOM,NR,PER,N1-3,NR_RF,CY,417221.0,615862.0,672989.0,578141.0,532890.0,532550.0,503897.0,478302.0,470603.0,384861.0,414523.0,376034.0,379822.0
A,DOM,NR,PER,N1-3,NR_RF,CZ,17778086.0,17986267.0,20037148.0,18058760.0,18044749.0,20757959.0,17580401.0,17765539.0,12097387.0,13986899.0,16594817.0,12708459.0,13632343.0
A,DOM,NR,PER,N1-3,NR_RF,DE,83755176.0,85002797.0,83001941.0,92598279.0,83037390.0,75191930.0,66433672.0,65743873.0,58076140.0,75053232.0,51574617.0,60357075.0,64395532.0
A,DOM,NR,PER,N1-3,NR_RF,DK,19569567.0,19738918.0,19558201.0,19288908.0,17454326.0,13080222.0,6211797.0,10512207.0,10287360.0,6892069.0,6755353.0,6744432.0,8680784.0
A,DOM,NR,PER,N1-3,NR_RF,EA20,361521896.0,360556747.0,353446773.0,354551467.0,349292076.0,350796029.0,338717220.0,326032490.0,238822987.0,317774295.0,308826780.0,316636134.0,313482440.0
A,DOM,NR,PER,N1-3,NR_RF,EE,1595595.0,1563023.0,2357458.0,2230830.0,2484873.0,2476808.0,3563491.0,2346367.0,1225401.0,1113991.0,1353190.0,1869456.0,1904947.0
A,DOM,NR,PER,N1-3,NR_RF,EL,1959648.0,1128041.0,1573246.0,1423217.0,1493876.0,1569403.0,1402413.0,1120844.0,841224.0,885438.0,1372271.0,1200914.0,1047369.0
A,DOM,NR,PER,N1-3,NR_RF,ES,68543073.0,71632857.0,66182778.0,80305899.0,81801987.0,82259687.0,82533299.0,75089657.0,44303880.0,59870323.0,69400864.0,71634432.0,66860785.0
A,DOM,NR,PER,N1-3,NR_RF,EU27_2020,465688470.0,459751220.0,463867715.0,462810491.0,456531532.0,460733686.0,440642870.0,430132442.0,322834491.0,409194053.0,412657374.0,420094602.0,420362746.0
A,DOM,NR,PER,N1-3,NR_RF,FI,24152078.0,24007083.0,23331750.0,23706300.0,22928245.0,23887815.0,21385607.0,21259964.0,12659999.0,17908950.0,15035250.0,13043543.0,16014389.0
A,DOM,NR,PER,N1-3,NR_RF,FR,123424565.0,122518275.0,121680075.0,106470231.0,103697828.0,110511805.0,104254351.0,104305613.0,87561592.0,116973247.0,119467092.0,118101344.0,112975046.0
A,DOM,NR,PER,N1-3,NR_RF,HR,2949864.0,3052726.0,3132575.0,2144586.0,1382223.0,1145810.0,1255523.0,1465946.0,1182586.0,1261791.0,1251966.0,1338389.0,1528132.0
A,DOM,NR,PER,N1-3,NR_RF,HU,11513332.0,9569973.0,10375362.0,10163133.0,8996683.0,8348291.0,8133791.0,7862069.0,4157339.0,5131661.0,5681318.0,5432523.0,5569957.0
A,DOM,NR,PER,N1-3,NR_RF,IE,2934049.0,2921147.0,3041949.0,3032258.0,3318021.0,3211213.0,4076450.0,4115483.0,819203.0,2111321.0,5214703.0,5757218.0,7552850.0
A,DOM,NR,PER,N1-3,NR_RF,IT,16134679.0,11958642.0,14586864.0,11732334.0,14229464.0,15352349.0,17712038.0,13020233.0,7393303.0,6744553.0,10302100.0,8160542.0,7178370.0
A,DOM,NR,PER,N1-3,NR_RF,LT,1549749.0,1437397.0,1766502.0,1705531.0,1185466.0,1061063.0,1194942.0,991423.0,830803.0,830310.0,1038538.0,1173282.0,1465848.0
A,DOM,NR,PER,N1-3,NR_RF,LV,3195392.0,3290691.0,3006238.0,2825669.0,2867848.0,2894307.0,2435067.0,2555685.0,863739.0,1492778.0,2262961.0,2294736.0,2780614.0
A,DOM,NR,PER,N1-3,NR_RF,MT,69154.0,53168.0,47788.0,46626.0,86954.0,63189.0,43039.0,54583.0,105981.0,135515.0,108434.0,145889.0,154709.0
A,DOM,NR,PER,N1-3,NR_RF,NL,15965712.0,13741207.0,12397364.0,11364799.0,10512030.0,11332014.0,10521015.0,10645239.0,8148717.0,14721701.0,6454455.0,7031352.0,6759560.0
A,DOM,NR,PER,N1-3,NR_RF,PL,24204675.0,21106773.0,29535529.0,30306058.0,32067306.0,34037589.0,35331407.0,35371346.0,27483255.0,32555756.0,35203931.0,35765430.0,35065705.0
A,DOM,NR,PER,N1-3,NR_RF,PT,8973166.0,9254594.0,8471020.0,5219910.0,9632797.0,9923702.0,10159513.0,10675429.0,6197787.0,7456961.0,10184937.0,10504285.0,10035235.0
A,DOM,NR,PER,N1-3,NR_RF,RO,15291854.0,14956691.0,15471893.0,14291199.0,15259282.0,15427526.0,15003893.0,14706949.0,9703113.0,13420916.0,13557294.0,15496055.0,14816380.0
A,DOM,NR,PER,N1-3,NR_RF,SI,988166.0,1155259.0,808719.0,725637.0,809490.0,908564.0,697694.0,759864.0,237160.0,1584255.0,1563324.0,2393863.0,2171852.0
A,DOM,NR,PER,N1-3,NR_RF,SK,1423715.0,2751623.0,2693780.0,4034662.0,4574707.0,3770329.0,5157739.0,5276200.0,2874875.0,3232603.0,4851132.0,4584255.0,4382207.0
A,DOM,NR,PER,N1-3,R_CAMP,AT,243423.0,288601.0,222116.0,166067.0,227033.0,218792.0,204878.0,232384.0,207144.0,155571.0,327254.0,454152.0,466322.0
A,DOM,NR,PER,N1-3,R_CAMP,BE,82154.0,265831.0,114685.0,204940.0,249769.0,214006.0,222556.0,191177.0,230338.0,392932.0,273001.0,287498.0,448992.0
A,DOM,NR,PER,N1-3,R_CAMP,CZ,487936.0,607980.0,576893.0,880907.0,663265.0,563406.0,877752.0,781504.0,561506.0,569264.0,875211.0,634329.0,930860.0
A,DOM,NR,PER,N1-3,R_CAMP,DE,6643013.0,6921902.0,5549393.0,5961646.0,4983324.0,5451999.0,9077793.0,8686037.0,4728901.0,4774168.0,5989694.0,5800628.0,8487081.0
A,DOM,NR,PER,N1-3,R_CAMP,DK,358223.0,648699.0,795737.0,698909.0,805138.0,931507.0,579956.0,1238392.0,1352151.0,1025762.0,912933.0,835060.0,1007860.0
A,DOM,NR,PER,N1-3,R_CAMP,EA20,21105517.0,20328641.0,19814238.0,17988568.0,18209462.0,19041678.0,23139797.0,23193564.0,14865225.0,20175484.0,23020204.0,22664946.0,24009093.0
A,DOM,NR,PER,N1-3,R_CAMP,ES,3271415.0,3417703.0,3680661.0,2923081.0,2766011.0,3343213.0,3709081.0,3489616.0,2110553.0,2900694.0,3701279.0,4145519.0,3425609.0
A,DOM,NR,PER,N1-3,R_CAMP,EU27_2020,25147388.0,24662908.0,23553515.0,22206511.0,22346056.0,23829937.0,27217582.0,28459152.0,21172085.0,26115955.0,29191239.0,28602324.0,30727514.0
A,DOM,NR,PER,N1-3,R_CAMP,FI,455007.0,547149.0,570744.0,353697.0,476626.0,471491.0,522193.0,543260.0,630249.0,727847.0,804152.0,524772.0,822593.0
A,DOM,NR,PER,N1-3,R_CAMP,FR,6267816.0,5142848.0,6224819.0,5413447.0,5303739.0,6674736.0,6023504.0,6494732.0,3915495.0,6575548.0,7222355.0,6726734.0,5464555.0
A,DOM,NR,PER,N1-3,R_CAMP,HU,191694.0,164756.0,165217.0,200834.0,158399.0,211351.0,141035.0,184912.0,124717.0,153094.0,191764.0,151443.0,227687.0
A,DOM,NR,PER,N1-3,R_CAMP,IE,349044.0,386151.0,384612.0,317749.0,436611.0,522815.0,562159.0,549256.0,181663.0,372259.0,727265.0,371086.0,473897.0
A,DOM,NR,PER,N1-3,R_CAMP,IT,1229525.0,1140359.0,1010849.0,668355.0,1514858.0,1562298.0,1660760.0,1393971.0,1299316.0,1291698.0,1161001.0,1279497.0,1149760.0
A,DOM,NR,PER,N1-3,R_CAMP,LT,34105.0,48225.0,43380.0,52105.0,18635.0,24323.0,41796.0,36558.0,43745.0,73664.0,84319.0,100439.0,48878.0
A,DOM,NR,PER,N1-3,R_CAMP,LV,187636.0,171546.0,178373.0,148506.0,248975.0,119526.0,190573.0,136026.0,137266.0,220313.0,124416.0,204722.0,176000.0
A,DOM,NR,PER,N1-3,R_CAMP,NL,1725941.0,1449632.0,1458447.0,1281238.0,1620965.0,138553.0,214179.0,211461.0,864687.0,1796048.0,1817353.0,1840391.0,2255993.0
A,DOM,NR,PER,N1-3,R_CAMP,PL,1073168.0,1004839.0,500127.0,607247.0,721258.0,712876.0,657305.0,581104.0,481031.0,761186.0,691257.0,550957.0,644017.0
A,DOM,NR,PER,N1-3,R_CAMP,PT,87199.0,67362.0,171456.0,182053.0,30980.0,61162.0,348166.0,893437.0,237799.0,333715.0,448340.0,487675.0,282833.0
A,DOM,NR,PER,N1-3,R_CAMP,RO,103613.0,189366.0,175486.0,294380.0,266880.0,303186.0,338830.0,270104.0,73986.0,146211.0,157120.0,184446.0,216470.0
A,DOM,NR,PER,N1-3,R_CAMP,SI,112497.0,182112.0,72664.0,74337.0,92769.0,102599.0,119417.0,107330.0,127373.0,152009.0,124095.0,111128.0,151106.0
A,DOM,NR,PER,N1-3,R_HOT,AT,5948495.0,6169933.0,6285722.0,6163132.0,7010626.0,6739090.0,7294242.0,7665081.0,5341222.0,5587564.0,8203015.0,8705310.0,8840587.0
A,DOM,NR,PER,N1-3,R_HOT,BE,1232300.0,1158888.0,1051334.0,1486158.0,1286124.0,1634906.0,1693892.0,1765160.0,1565646.0,2277300.0,1901224.0,1856705.0,1733897.0
A,DOM,NR,PER,N1-3,R_HOT,BG,752400.0,934478.0,1137759.0,848182.0,865961.0,1636694.0,1322545.0,1763701.0,809582.0,1407475.0,1617029.0,1831213.0,2464909.0
A,DOM,NR,PER,N1-3,R_HOT,CY,687558.0,506882.0,640676.0,724776.0,719756.0,742704.0,774674.0,857921.0,993415.0,1418125.0,1129160.0,1074080.0,937956.0
A,DOM,NR,PER,N1-3,R_HOT,CZ,2546703.0,2636421.0,2954320.0,2917993.0,3584788.0,3938428.0,4023148.0,4025859.0,2381635.0,2477669.0,4606729.0,5003346.0,5242174.0
A,DOM,NR,PER,N1-3,R_HOT,DE,61074480.0,66562482.0,57444471.0,62928113.0,61880626.0,59536398.0,67720334.0,68753886.0,27974846.0,36848409.0,54282826.0,64120058.0,73563359.0
A,DOM,NR,PER,N1-3,R_HOT,DK,1719373.0,2896734.0,2672453.0,3174046.0,2992298.0,3648896.0,2471366.0,3132644.0,3187398.0,2884244.0,2613791.0,2247758.0,3397432.0
A,DOM,NR,PER,N1-3,R_HOT,EA20,158545170.0,157398750.0,151194887.0,157157302.0,159757136.0,166137056.0,178774384.0,182627749.0,101764387.0,129170923.0,177671398.0,189333576.0,192407765.0
A,DOM,NR,PER,N1-3,R_HOT,EE,335268.0,363581.0,566215.0,615453.0,817429.0,806011.0,1342653.0,1128159.0,833682.0,1075544.0,1292265.0,1266106.0,1417111.0
A,DOM,NR,PER,N1-3,R_HOT,EL,833091.0,723724.0,964356.0,986696.0,860053.0,965180.0,1199181.0,992221.0,657438.0,928957.0,1220301.0,1358044.0,1265073.0
A,DOM,NR,PER,N1-3,R_HOT,ES,26638208.0,25273725.0,28011811.0,27091513.0,26602322.0,27814627.0,29514807.0,30894931.0,13068822.0,24508742.0,31598323.0,31507241.0,31967330.0
A,DOM,NR,PER,N1-3,R_HOT,EU27_2020,189780804.0,190365941.0,177718003.0,187589636.0,192532881.0,202007807.0,213941434.0,222514162.0,129091376.0,163663247.0,225194367.0,239741992.0,249988419.0
A,DOM,NR,PER,N1-3,R_HOT,FI,6334280.0,6211747.0,5732017.0,6527705.0,6175099.0,6790607.0,6455015.0,6401471.0,3762495.0,4933182.0,5065816.0,5269594.0,5223705.0
A,DOM,NR,PER,N1-3,R_HOT,FR,23507577.0,23154896.0,23319716.0,21376523.0,22053525.0,27768901.0,25930330.0,26182148.0,19711617.0,23172595.0,33472228.0,37730147.0,29437067.0
A,DOM,NR,PER,N1-3,R_HOT,HR,709399.0,846916.0,610601.0,456176.0,403930.0,403090.0,341940.0,575684.0,238530.0,583445.0,521908.0,599322.0,1022130.0
A,DOM,NR,PER,N1-3,R_HOT,HU,4297454.0,3831348.0,4765999.0,5487624.0,6184891.0,7031897.0,6927578.0,7393755.0,4407095.0,4505467.0,7145592.0,7150770.0,8023589.0
A,DOM,NR,PER,N1-3,R_HOT,IE,4480116.0,4415521.0,4767807.0,4743602.0,4849916.0,5115063.0,5467303.0,5895016.0,5888787.0,2521202.0,6222423.0,5513221.0,7157862.0
A,DOM,NR,PER,N1-3,R_HOT,IT,15616512.0,11947834.0,10687694.0,11988476.0,14073520.0,12669844.0,15763311.0,15098490.0,8617456.0,8310831.0,14029531.0,12252040.0,11633612.0
A,DOM,NR,PER,N1-3,R_HOT,LT,729355.0,769828.0,834318.0,996328.0,1077053.0,1284959.0,1346212.0,1552269.0,1076856.0,1525623.0,1959369.0,1887526.0,1933576.0
A,DOM,NR,PER,N1-3,R_HOT,LV,397509.0,273657.0,252782.0,346231.0,336734.0,296962.0,419168.0,256480.0,207100.0,502329.0,570656.0,512050.0,485674.0
A,DOM,NR,PER,N1-3,R_HOT,MT,175383.0,75554.0,97117.0,111680.0,116268.0,123081.0,115505.0,105939.0,93084.0,145686.0,162272.0,171001.0,162420.0
A,DOM,NR,PER,N1-3,R_HOT,NL,6412138.0,6209233.0,6363383.0,6325111.0,6843522.0,7262853.0,6811620.0,6637359.0,6638489.0,9159814.0,7992513.0,7947751.0,8119398.0
A,DOM,NR,PER,N1-3,R_HOT,PL,11275608.0,12929915.0,5532726.0,6706793.0,8138305.0,8779451.0,9675990.0,11361408.0,6834856.0,8528185.0,11857780.0,13565353.0,14261737.0
A,DOM,NR,PER,N1-3,R_HOT,PT,1587778.0,1122815.0,1773977.0,2349696.0,1745148.0,2206809.0,2585895.0,3382799.0,2209107.0,2394639.0,3439546.0,2936628.0,2778084.0
A,DOM,NR,PER,N1-3,R_HOT,RO,2757470.0,1789685.0,1637879.0,1936608.0,1892600.0,2172222.0,2415677.0,2935051.0,1673228.0,3698466.0,4013200.0,4235842.0,4645392.0
A,DOM,NR,PER,N1-3,R_HOT,SI,472486.0,446807.0,504605.0,478489.0,521196.0,544859.0,712019.0,495658.0,603302.0,1100788.0,883641.0,746043.0,602969.0
A,DOM,NR,PER,N1-3,R_HOT,SK,1362454.0,1150279.0,1277661.0,1448508.0,2375334.0,3421258.0,3270063.0,3973032.0,2195528.0,2107243.0,3669199.0,3821301.0,4084293.0
A,DOM,NR,PER,N1-3,R_OTH,AT,1883449.0,1661625.0,2080966.0,1915014.0,1940712.0,1916247.0,1444574.0,1596658.0,576334.0,464872.0,583967.0,627335.0,502565.0
A,DOM,NR,PER,N1-3,R_OTH,CZ,1486559.0,1444699.0,1303616.0,1328845.0,1613962.0,1575601.0,1917251.0,1945709.0,189059.0,190435.0,312321.0,294986.0,297393.0
A,DOM,NR,PER,N1-3,R_OTH,DK,1069973.0,1197463.0,1522502.0,1472935.0,1336087.0,1875935.0,1711864.0,4079164.0,543504.0,373010.0,382173.0,384496.0,503341.0
A,DOM,NR,PER,N1-3,R_OTH,EA20,46903397.0,48277452.0,50171931.0,57893812.0,62610912.0,68536705.0,71388065.0,77277423.0,12749077.0,14359575.0,19041495.0,19176738.0,17306749.0
A,DOM,NR,PER,N1-3,R_OTH,EE,144451.0,152900.0,131915.0,333538.0,414172.0,496668.0,362038.0,477529.0,72406.0,67819.0,130716.0,93981.0,92815.0
A,DOM,NR,PER,N1-3,R_OTH,ES,3860216.0,4210089.0,4331257.0,10453903.0,12749648.0,16077923.0,15453802.0,18475245.0,1228593.0,1371048.0,1695630.0,2117382.0,2573848.0
A,DOM,NR,PER,N1-3,R_OTH,EU27_2020,59381052.0,68465512.0,62503542.0,71226329.0,77824018.0,86170648.0,90147755.0,100059032.0,19254525.0,22305069.0,27200640.0,28497295.0,28251984.0
A,DOM,NR,PER,N1-3,R_OTH,FI,2489244.0,2849757.0,2211467.0,2295252.0,2307355.0,2607732.0,3032707.0,3543966.0,722447.0,765484.0,888289.0,746633.0,928916.0
A,DOM,NR,PER,N1-3,R_OTH,FR,14048088.0,14227670.0,15606387.0,14754232.0,15436668.0,18677807.0,19514122.0,20648022.0,3557552.0,5233587.0,5733216.0,5321140.0,4597116.0
A,DOM,NR,PER,N1-3,R_OTH,HU,843820.0,554728.0,607918.0,734188.0,804657.0,815954.0,713227.0,864298.0,162525.0,133198.0,240784.0,269647.0,250408.0
A,DOM,NR,PER,N1-3,R_OTH,IE,494877.0,479041.0,695226.0,744092.0,766588.0,811263.0,939859.0,1036408.0,165178.0,149694.0,381866.0,188370.0,478791.0
A,DOM,NR,PER,N1-3,R_OTH,IT,4687204.0,4376808.0,5589118.0,5802923.0,7628432.0,8644366.0,8624655.0,8607989.0,4659188.0,4110352.0,5739152.0,5099536.0,4376454.0
A,DOM,NR,PER,N1-3,R_OTH,NL,5805046.0,5177976.0,5018106.0,5290207.0,5767884.0,4303521.0,4744455.0,4742182.0,111685.0,518236.0,811087.0,925515.0,923596.0
A,DOM,NR,PER,N1-3,R_OTH,PL,7350249.0,13154075.0,4420794.0,4831796.0,6110666.0,6790616.0,7726541.0,8721810.0,1972833.0,2418542.0,2854067.0,2866934.0,2958214.0
A,DOM,NR,PER,N1-3,R_OTH,PT,93743.0,638709.0,323943.0,326719.0,623478.0,689798.0,349450.0,417896.0,57910.0,72149.0,119370.0,149759.0,95375.0
A,DOM,NR,PER,N1-3,R_OTH,SI,393889.0,366103.0,394749.0,439522.0,363807.0,383781.0,438706.0,504192.0,50648.0,91048.0,44713.0,60855.0,70133.0
A,DOM,NR,PER,N1-3,R_OTH,SK,782004.0,1316663.0,1531530.0,1170583.0,1203315.0,1286224.0,1192273.0,1339178.0,239713.0,115718.0,364901.0,438644.0,416968.0
A,DOM,NR,PER,N1-3,TOTAL,AT,11614059.0,12376376.0,13302874.0,12529539.0,13701664.0,13388734.0,14018212.0,15189831.0,12233034.0,12908098.0,18033947.0,17792079.0,17838764.0
A,DOM,NR,PER,N1-3,TOTAL,BE,2900170.0,3148329.0,2689760.0,4122410.0,3203589.0,4180516.0,4525446.0,5225267.0,4223336.0,7010143.0,6147748.0,6325636.0,5874177.0
A,DOM,NR,PER,N1-3,TOTAL,BG,3842109.0,3846551.0,4071907.0,3032569.0,3364116.0,5733767.0,5021649.0,4871905.0,2608587.0,3810895.0,4156231.0,4484780.0,4985775.0
A,DOM,NR,PER,N1-3,TOTAL,CY,1823074.0,1537768.0,1607076.0,1857829.0,1903611.0,1949968.0,2106611.0,2224148.0,2420453.0,2833921.0,2429087.0,2245089.0,2253318.0
A,DOM,NR,PER,N1-3,TOTAL,CZ,36200298.0,33439028.0,37078080.0,31471676.0,34237876.0,38692095.0,35701446.0,35583530.0,24998821.0,27986259.0,33641220.0,25663027.0,28774873.0
A,DOM,NR,PER,N1-3,TOTAL,DE,167615290.0,175945063.0,161836384.0,178011814.0,168656004.0,158998081.0,165653957.0,169979739.0,109041635.0,135543458.0,137011532.0,160783148.0,172715863.0
A,DOM,NR,PER,N1-3,TOTAL,DK,26928655.0,29541173.0,30055318.0,30299877.0,26815133.0,22321093.0,12278571.0,22159308.0,22556883.0,16334782.0,15648490.0,14409147.0,19828682.0
A,DOM,NR,PER,N1-3,TOTAL,EA20,701109826.0,690593742.0,679674547.0,673109663.0,681437902.0,699482641.0,710528040.0,711451550.0,478580229.0,626428710.0,692840391.0,718919056.0,721068768.0
A,DOM,NR,PER,N1-3,TOTAL,EE,2313852.0,2341047.0,3398506.0,3530087.0,4172243.0,4139192.0,5866192.0,4348000.0,2746533.0,2891746.0,3533699.0,4087086.0,4483860.0
A,DOM,NR,PER,N1-3,TOTAL,EL,5495625.0,2923276.0,3581761.0,3243607.0,3060303.0,3270170.0,3502922.0,2934694.0,2629941.0,2785092.0,3712979.0,3556493.0,3432642.0
A,DOM,NR,PER,N1-3,TOTAL,ES,166220655.0,163427930.0,160529081.0,160771044.0,168452946.0,177239149.0,177822759.0,173791988.0,91101502.0,133118125.0,158056422.0,163857088.0,165538498.0
A,DOM,NR,PER,N1-3,TOTAL,EU27_2020,886218485.0,876748126.0,863145017.0,856347601.0,868770449.0,898035654.0,898509376.0,912738466.0,658059260.0,822888840.0,913867928.0,939843097.0,949746437.0
