freq,c_dest,purpose,duration,wstatus,unit,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
A,DOM,TOTAL,N1-3,EMP,NR,AT,5219034.0,5725166.0,5995558.0,5513098.0,5878883.0,5823973.0,6438194.0,6395852.0,5144269.0,5505814.0,8235224.0,7503519.0,7235226.0
A,DOM,TOTAL,N1-3,EMP,NR,EE,1139283.0,1145191.0,1610601.0,1833007.0,2295005.0,2219429.0,3064424.0,2339227.0,1412461.0,1443690.0,1809904.0,2175494.0,2306793.0
A,DOM,TOTAL,N1-3,EMP,NR,ES,55814178.0,53111202.0,51619673.0,57555706.0,61591695.0,64760400.0,66605984.0,63643290.0,32269261.0,47672941.0,59826987.0,64663268.0,60498962.0
A,DOM,TOTAL,N1-3,EMP,NR,FI,15823196.0,16224137.0,14709161.0,14623486.0,15061171.0,15819632.0,14539829.0,15144007.0,10502977.0,13256480.0,12917095.0,11552599.0,12279943.0
A,DOM,TOTAL,N1-3,EMP,NR,LV,2271016.0,1894988.0,1961595.0,1913625.0,1898812.0,1977498.0,1711371.0,1620567.0,886850.0,1546755.0,1926098.0,1984889.0,2161239.0
A,DOM,TOTAL,N1-3,EMP,NR,NL,11745378.0,10576719.0,10005856.0,10015183.0,10041035.0,10265177.0,10235045.0,10343184.0,8526618.0,13262917.0,9241816.0,9749728.0,10470030.0
A,DOM,TOTAL,N1-3,EMP,NR,RO,6230463.0,6941977.0,6983517.0,6764225.0,7191696.0,7403040.0,7633318.0,7611345.0,5104505.0,7330056.0,7694037.0,8069161.0,7675530.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,AT,1450905.0,1348999.0,1421364.0,1597261.0,1608461.0,1512945.0,1491127.0,1828049.0,1131133.0,1171765.0,1764273.0,2169924.0,2325973.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,BE,1697142.0,1732946.0,1471022.0,2325916.0,1798548.0,2270122.0,2647260.0,2960637.0,2273986.0,687866.0,732550.0,780980.0,646918.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,BG,2012930.0,1980197.0,1987493.0,1511811.0,1680744.0,2848989.0,2444713.0,2305355.0,1257282.0,205076.0,223183.0,287037.0,341738.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,CY,1103117.0,909839.0,986789.0,1103141.0,1128502.0,1175349.0,1340957.0,1384022.0,1454833.0,1595080.0,1373963.0,1279502.0,1305141.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,CZ,19422758.0,18224443.0,19239515.0,16811281.0,18550347.0,20829585.0,19241539.0,18961630.0,12995005.0,14871867.0,18014259.0,13418073.0,15083670.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,DE,113781018.0,112043116.0,103559613.0,111600930.0,112202729.0,103063805.0,107049943.0,109578404.0,70614778.0,83575356.0,85491932.0,98119150.0,106854533.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,DK,18239244.0,20432061.0,20404298.0,20791374.0,18467857.0,15342775.0,8306511.0,2374331.0,2248931.0,1712634.0,1868591.0,1788139.0,2289288.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,EE,162127.0,186825.0,330321.0,324155.0,364402.0,362393.0,486142.0,431878.0,231730.0,237458.0,253579.0,355681.0,395860.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,EL,2809006.0,1561850.0,1764881.0,1655412.0,1496978.0,1566936.0,1641986.0,1447305.0,1233014.0,1300762.0,1757639.0,1577458.0,1539768.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,ES,18522100.0,18071165.0,19185765.0,15513080.0,16425809.0,18579240.0,19074222.0,20309472.0,8688063.0,12860314.0,16137840.0,16318694.0,18134357.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,FI,4558279.0,4139668.0,4161743.0,4280667.0,4457252.0,4296851.0,4466369.0,4505121.0,2739818.0,3652509.0,3559299.0,3442464.0,4196215.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,FR,114288848.0,112648213.0,112544809.0,98677646.0,97163147.0,114649520.0,112567042.0,112940556.0,18767233.0,30009381.0,35870282.0,24690472.0,22328689.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,HR,3778687.0,3854729.0,559350.0,354032.0,1587565.0,211368.0,1676546.0,304050.0,166591.0,1680499.0,1610238.0,1935406.0,2252248.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,HU,10696313.0,8559851.0,9303156.0,2508932.0,2463342.0,2357014.0,2243522.0,2280003.0,1156265.0,6130894.0,8214088.0,8183855.0,8193274.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,IE,5277630.0,5318105.0,5677414.0,5791333.0,6049739.0,6385716.0,7318677.0,7715489.0,4707732.0,3380794.0,8737299.0,8236158.0,11873001.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,IT,29485127.0,21450656.0,24983762.0,23093606.0,27248363.0,24341139.0,30743079.0,26255676.0,14273745.0,13553678.0,18790440.0,17412656.0,15207114.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,LT,2082675.0,2067796.0,2165556.0,2209438.0,2122860.0,2103679.0,2201963.0,2394251.0,2044808.0,2673638.0,3165428.0,3449560.0,4096695.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,LV,517561.0,430836.0,414755.0,432578.0,395412.0,366048.0,330552.0,304865.0,105966.0,229480.0,331153.0,301099.0,344901.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,MT,168602.0,168156.0,169922.0,47219.0,40075.0,217938.0,202760.0,36844.0,38332.0,45922.0,60266.0,71626.0,74810.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,NL,4599955.0,3750540.0,3793014.0,3556400.0,3385989.0,3639414.0,3644974.0,4090589.0,2655109.0,4262474.0,3430168.0,3564416.0,3489920.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,PL,26599821.0,25493186.0,23363397.0,24237175.0,26526855.0,27965974.0,28934071.0,29987356.0,22597551.0,26678756.0,30008311.0,30992247.0,31366480.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,PT,2184727.0,3527768.0,9870333.0,2668872.0,2751797.0,8452768.0,2798947.0,3296166.0,1662632.0,2175336.0,2798087.0,12448338.0,2707161.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,RO,2080398.0,2179910.0,2132674.0,2296617.0,2271442.0,2521821.0,2253700.0,2309405.0,1214676.0,2023729.0,2006202.0,2301196.0,2032006.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,SI,319338.0,308336.0,328063.0,344785.0,338894.0,1501042.0,1663965.0,1379586.0,861760.0,393946.0,318639.0,470401.0,433794.0
A,DOM,TOTAL,N1-3,INAC_OTH,NR,SK,2659853.0,3449276.0,3542259.0,4103593.0,4911337.0,5359953.0,5664292.0,6120791.0,3248953.0,3368216.0,5315725.0,5474741.0,5426928.0
A,DOM,TOTAL,N1-3,UNE,NR,AT,71825.0,109052.0,98181.0,117030.0,89979.0,74395.0,119380.0,152483.0,172904.0,153948.0,109901.0,145533.0,293751.0
A,DOM,TOTAL,N1-3,UNE,NR,EE,89488.0,66733.0,81149.0,64371.0,66057.0,61685.0,119775.0,66205.0,99680.0,74806.0,77843.0,111960.0,106211.0
A,DOM,TOTAL,N1-3,UNE,NR,ES,8188466.0,8823689.0,7355131.0,12215304.0,10244886.0,9754437.0,8144087.0,8254540.0,5021255.0,6719991.0,6218617.0,6965468.0,7027948.0
A,DOM,TOTAL,N1-3,UNE,NR,FI,720199.0,862108.0,960125.0,1088055.0,1051341.0,878100.0,622694.0,732417.0,671854.0,819462.0,484730.0,417780.0,657823.0
A,DOM,TOTAL,N1-3,UNE,NR,LV,259112.0,229093.0,171439.0,133266.0,191325.0,121800.0,77434.0,66939.0,54730.0,64775.0,94316.0,96583.0,91140.0
A,DOM,TOTAL,N1-3,UNE,NR,NL,1480109.0,1193247.0,1429060.0,1254373.0,1293330.0,667380.0,566929.0,642866.0,476749.0,475996.0,226818.0,186623.0,394277.0
A,DOM,TOTAL,N1-3,UNE,NR,RO,230842.0,267817.0,190356.0,159222.0,157712.0,123655.0,78627.0,68538.0,67525.0,102599.0,81524.0,86430.0,102007.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,AT,10961855.0,11729815.0,11476014.0,11087743.0,12026916.0,11593905.0,12410371.0,12935677.0,10387417.0,10756238.0,14652513.0,14776471.0,14914446.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,BE,2778657.0,2653282.0,2253573.0,3246955.0,2930427.0,3061597.0,3794289.0,4116400.0,3372721.0,5376426.0,4622248.0,4741919.0,4617782.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,BG,3106970.0,3413263.0,3170122.0,2539380.0,2988779.0,4704827.0,4149976.0,3815682.0,2303932.0,2960691.0,3434713.0,3717494.0,3949691.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,CY,1369788.0,1303855.0,1297214.0,1303055.0,1374634.0,1393032.0,1566420.0,1636627.0,1698743.0,1870923.0,1689154.0,1564359.0,1619371.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,CZ,26880529.0,25498631.0,27042044.0,23963745.0,27039686.0,29039480.0,27179148.0,27477216.0,20691700.0,22722445.0,26148995.0,20300188.0,21576554.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,DE,164795239.0,161123466.0,153901939.0,164138592.0,164682477.0,151175053.0,159337582.0,160984920.0,109295843.0,129490949.0,135068582.0,148587286.0,162758489.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,DK,21406716.0,23590042.0,23873536.0,24370632.0,21742839.0,18885602.0,11922150.0,18931922.0,16641318.0,13166419.0,12156442.0,11540519.0,16023362.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,EE,1761052.0,1733585.0,2572332.0,2704379.0,3253584.0,3276711.0,4399062.0,3486296.0,2135638.0,2266531.0,2639870.0,3231275.0,3479465.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,EL,6506654.0,4913730.0,5621981.0,5111088.0,4872798.0,5492233.0,5690818.0,5180116.0,4447495.0,4832849.0,5990073.0,5891524.0,6126676.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,ES,126231754.0,122373916.0,117619961.0,123922962.0,132200905.0,138356811.0,138937957.0,137191009.0,74749663.0,107727044.0,124602722.0,130877868.0,131322212.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,FI,30914699.0,30479221.0,28844933.0,29155853.0,29789881.0,30162427.0,29125765.0,29316995.0,23341239.0,29386551.0,27103670.0,24014814.0,26077714.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,FR,200379660.0,199530099.0,198929164.0,175366181.0,172473304.0,192363960.0,190570732.0,186941827.0,152200371.0,187657385.0,202475552.0,207536025.0,204161507.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,HR,6055907.0,6224881.0,5410179.0,4039589.0,2926409.0,2976420.0,3197253.0,3708275.0,2510249.0,3278070.0,3148238.0,3629652.0,3936921.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,HU,14443023.0,11911423.0,12583784.0,12627043.0,11999436.0,12116200.0,11914741.0,11983819.0,7496190.0,8435129.0,10612325.0,10862888.0,10838749.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,IE,6450242.0,6547855.0,6885695.0,6920667.0,7254642.0,7575146.0,8597288.0,9118924.0,6085260.0,4441076.0,10517093.0,9724923.0,13845157.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,IT,50614621.0,40815094.0,43516686.0,40676346.0,47137014.0,45046373.0,53850080.0,47582528.0,29134016.0,32361461.0,38008674.0,35532405.0,32300091.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,LT,2515457.0,2588650.0,2649216.0,2663154.0,2554103.0,2528015.0,2640801.0,2826940.0,2437675.0,3089753.0,3595009.0,3920071.0,4613541.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,LU,48213.0,55172.0,30202.0,24906.0,19247.0,69997.0,45453.0,35472.0,139705.0,151346.0,165180.0,198026.0,151188.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,LV,3796070.0,3156196.0,3257763.0,2972204.0,3070273.0,2942355.0,2583637.0,2500924.0,1366949.0,2392349.0,2828190.0,2907310.0,3096650.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,MT,204913.0,189805.0,200383.0,203584.0,310295.0,260763.0,245477.0,237238.0,360460.0,388510.0,369000.0,454495.0,442321.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,NL,28639911.0,25839912.0,24777935.0,24156207.0,24505045.0,24289009.0,23455768.0,24476490.0,20773689.0,31080303.0,21489855.0,22193482.0,22771012.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,PL,42988357.0,42521907.0,38387005.0,39870456.0,43600324.0,45952310.0,47736329.0,50018234.0,38570417.0,46277646.0,51701833.0,52190629.0,52850614.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,PT,12670201.0,13611143.0,13195293.0,14148435.0,14322773.0,15546387.0,16134172.0,17792603.0,11743097.0,13753581.0,16765837.0,17230833.0,16483971.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,RO,16050900.0,16721920.0,16358249.0,15731511.0,16248176.0,16831296.0,17143760.0,17800679.0,11235841.0,16439823.0,16820104.0,19496423.0,19152247.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,SI,2064610.0,2025334.0,1888108.0,1533254.0,1719761.0,1812820.0,2003138.0,1742254.0,1263351.0,3252691.0,2772562.0,3593786.0,3404496.0
A,DOM,TOTAL,N_GE1,ACT_INAC,NR,SK,4477078.0,4765491.0,4931973.0,5594954.0,6727776.0,7100131.0,7761392.0,8689935.0,4417848.0,4749846.0,7142078.0,7486857.0,7304870.0
A,DOM,TOTAL,N_GE1,EDUC,NR,AT,1107754.0,1418285.0,1204151.0,981972.0,1371184.0,1115633.0,1221328.0,1437610.0,1051213.0,1151910.0,1471250.0,1373643.0,1496389.0
A,DOM,TOTAL,N_GE1,EDUC,NR,EE,138122.0,177792.0,351687.0,240220.0,269292.0,366628.0,461007.0,387170.0,201041.0,260927.0,275582.0,301135.0,409008.0
A,DOM,TOTAL,N_GE1,EDUC,NR,ES,14560175.0,14880464.0,13961190.0,10607823.0,13641101.0,14265273.0,13924279.0,12977995.0,9395892.0,13752911.0,11260636.0,8283036.0,11936427.0
A,DOM,TOTAL,N_GE1,EDUC,NR,FI,5227599.0,4441600.0,4380418.0,4366321.0,4255133.0,4483208.0,4659495.0,4018476.0,3349730.0,4338591.0,3575428.0,2813320.0,3009571.0
A,DOM,TOTAL,N_GE1,EDUC,NR,LV,380027.0,310386.0,264114.0,205500.0,304660.0,212915.0,217444.0,208788.0,95108.0,229371.0,195190.0,196072.0,200714.0
A,DOM,TOTAL,N_GE1,EDUC,NR,NL,3515266.0,3739930.0,3090673.0,2721444.0,3000073.0,3345959.0,2528059.0,2488285.0,2182779.0,4582783.0,2648906.0,2624457.0,2850297.0
A,DOM,TOTAL,N_GE1,EDUC,NR,RO,2171987.0,1927825.0,1822258.0,1600075.0,1618039.0,1783273.0,1842658.0,1777350.0,1086840.0,1669486.0,1723276.0,3920288.0,3720671.0
A,DOM,TOTAL,N_GE1,EMP,NR,AT,7176959.0,7590913.0,7722985.0,7389498.0,7946388.0,7844716.0,8424233.0,8457569.0,7190727.0,7513601.0,10291815.0,9787106.0,9398121.0
A,DOM,TOTAL,N_GE1,EMP,NR,EE,1270200.0,1259189.0,1738568.0,2011432.0,2480365.0,2408388.0,3256429.0,2522066.0,1570737.0,1638162.0,1984559.0,2391521.0,2477321.0
A,DOM,TOTAL,N_GE1,EMP,NR,ES,74158872.0,69466677.0,66738363.0,73152049.0,78640569.0,82367333.0,84390294.0,81776530.0,44185811.0,64293900.0,78643409.0,86704026.0,80621208.0
A,DOM,TOTAL,N_GE1,EMP,NR,FI,18587280.0,19199381.0,17496877.0,17460534.0,17984902.0,18495970.0,17531561.0,18179453.0,14318935.0,17773428.0,17016071.0,15065196.0,15691527.0
A,DOM,TOTAL,N_GE1,EMP,NR,LV,2493250.0,2043972.0,2258344.0,2075710.0,2043433.0,2153179.0,1858596.0,1813275.0,1041467.0,1748835.0,2089540.0,2204548.0,2358092.0
A,DOM,TOTAL,N_GE1,EMP,NR,NL,15458590.0,13984929.0,13198084.0,13355916.0,13705280.0,13775828.0,13867495.0,14017400.0,12994387.0,18336110.0,12386203.0,12844119.0,13265365.0
A,DOM,TOTAL,N_GE1,EMP,NR,RO,10161311.0,10973197.0,10906711.0,10287812.0,10999039.0,11207620.0,11781376.0,12280749.0,8088323.0,11471319.0,11745190.0,11956945.0,12073153.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,AT,2566269.0,2548762.0,2426103.0,2580703.0,2557972.0,2528518.0,2604462.0,2849989.0,1919237.0,1893385.0,2761635.0,3418411.0,3662320.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,BE,2778657.0,2653282.0,2253573.0,3246955.0,2930427.0,3061597.0,3794289.0,4116400.0,3372721.0,1023616.0,1162826.0,1173253.0,1083642.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,BG,3106970.0,3413263.0,3170122.0,2539380.0,2988779.0,4704827.0,4149976.0,3815682.0,2303932.0,330383.0,411875.0,528445.0,605541.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,CY,1369788.0,1303855.0,1297214.0,1303055.0,1374634.0,1393032.0,1566420.0,1636627.0,1698743.0,1870923.0,1689154.0,1564359.0,1619371.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,CZ,26880529.0,25498631.0,27042044.0,23963745.0,27039686.0,29039480.0,27179148.0,27477216.0,20691700.0,22722445.0,26148995.0,20300188.0,21576554.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,DE,164795239.0,161123466.0,153901939.0,164138592.0,164682477.0,151175053.0,159337582.0,160984920.0,109295843.0,129490949.0,135068582.0,148587286.0,162758489.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,DK,21406716.0,23590042.0,23873536.0,24370632.0,21742839.0,18885602.0,11922150.0,3612397.0,3296679.0,2578079.0,2542986.0,2610459.0,3409799.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,EE,231822.0,224319.0,394528.0,376663.0,425044.0,434936.0,555624.0,502525.0,251571.0,279512.0,294300.0,416412.0,472743.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,EL,6506654.0,4913730.0,5621981.0,5111088.0,4872798.0,5492233.0,5690818.0,5180116.0,4447495.0,4832849.0,5990073.0,5891524.0,6126676.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,ES,26764139.0,26690791.0,27402755.0,24544806.0,26313019.0,28918269.0,29599770.0,31358003.0,14288360.0,20489681.0,26094085.0,26395446.0,29188277.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,FI,6162488.0,5688776.0,5721426.0,5920162.0,6161408.0,5969918.0,6132992.0,6203716.0,4704820.0,6192381.0,5726555.0,5512325.0,6456201.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,FR,200379660.0,199530099.0,198929164.0,175366181.0,172473304.0,192363960.0,190570732.0,186941827.0,40002000.0,58385398.0,66189796.0,49107965.0,45788929.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,HR,6055907.0,6224881.0,992394.0,778135.0,2926409.0,484690.0,3197253.0,671335.0,370152.0,3278070.0,3148238.0,3629652.0,3936921.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,HU,14443023.0,11911423.0,12583784.0,3724460.0,3531454.0,3439548.0,3352741.0,3383657.0,1788055.0,8435129.0,10612325.0,10862888.0,10838749.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,IE,6450242.0,6547855.0,6885695.0,6920667.0,7254642.0,7575146.0,8597288.0,9118924.0,6085260.0,4441076.0,10517093.0,9724923.0,13845157.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,IT,50614621.0,40815094.0,43516686.0,40676346.0,47137014.0,45046373.0,53850080.0,47582528.0,29134016.0,32361461.0,38008674.0,35532405.0,32300091.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,LT,2515457.0,2588650.0,2649216.0,2663154.0,2554103.0,2528015.0,2640801.0,2826940.0,2437675.0,3089753.0,3595009.0,3920071.0,4613541.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,LU,5576.0,55172.0,30202.0,24906.0,19247.0,69997.0,45453.0,7267.0,139705.0,151346.0,165180.0,198026.0,151188.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,LV,632761.0,548316.0,538250.0,512537.0,508636.0,451533.0,415016.0,397918.0,169535.0,318218.0,432324.0,395815.0,438903.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,MT,204913.0,189805.0,200383.0,54122.0,47562.0,260763.0,245477.0,44571.0,50930.0,61218.0,84079.0,91089.0,89103.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,NL,7600472.0,6310846.0,6437277.0,6205503.0,5870637.0,6263373.0,6272594.0,7106654.0,4897849.0,7536297.0,6108080.0,6415259.0,6176650.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,PL,42988357.0,42521907.0,38387005.0,39870456.0,43600324.0,45952310.0,47736329.0,50018234.0,38570417.0,46277646.0,51701833.0,52190629.0,52850614.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,PT,3392429.0,5047310.0,13195293.0,3917012.0,3906350.0,12051061.0,3961309.0,4847808.0,2702428.0,3463599.0,4098047.0,16958724.0,3967788.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,RO,3382752.0,3453463.0,3383817.0,3640462.0,3442265.0,3681233.0,3427204.0,3652068.0,1973405.0,3159718.0,3255976.0,3482821.0,3222225.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,SI,461102.0,434726.0,451711.0,496210.0,493672.0,1812820.0,2003138.0,1742254.0,1263351.0,598780.0,496115.0,673460.0,633727.0
A,DOM,TOTAL,N_GE1,INAC_OTH,NR,SK,4477078.0,4765491.0,4931973.0,5594954.0,6727776.0,7100131.0,7761392.0,8689935.0,4417848.0,4749846.0,7142078.0,7486857.0,7304870.0
A,DOM,TOTAL,N_GE1,UNE,NR,AT,110873.0,171856.0,122775.0,135570.0,151372.0,105037.0,160348.0,190508.0,226241.0,197342.0,127813.0,197311.0,357615.0
A,DOM,TOTAL,N_GE1,UNE,NR,EE,120908.0,72285.0,87550.0,76064.0,78883.0,66759.0,126003.0,74535.0,112289.0,87930.0,85430.0,122207.0,120393.0
A,DOM,TOTAL,N_GE1,UNE,NR,ES,10748569.0,11335984.0,9517653.0,15618284.0,13606216.0,12805937.0,11023614.0,11078481.0,6879599.0,9190553.0,8604592.0,9495361.0,9576299.0
A,DOM,TOTAL,N_GE1,UNE,NR,FI,937332.0,1149463.0,1246211.0,1408836.0,1388438.0,1213331.0,801717.0,915350.0,967753.0,1082151.0,785616.0,623972.0,920414.0
A,DOM,TOTAL,N_GE1,UNE,NR,LV,290032.0,253522.0,197056.0,178457.0,213544.0,124728.0,92581.0,80943.0,60839.0,95925.0,111137.0,110874.0,98942.0
A,DOM,TOTAL,N_GE1,UNE,NR,NL,2065583.0,1804207.0,2051902.0,1873345.0,1929056.0,903849.0,787619.0,864151.0,698674.0,625112.0,346666.0,309647.0,478700.0
A,DOM,TOTAL,N_GE1,UNE,NR,RO,334850.0,367436.0,245464.0,203163.0,188833.0,159170.0,92523.0,90511.0,87273.0,139299.0,95662.0,136368.0,136196.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,AT,3467487.0,3589753.0,3120767.0,3174643.0,3516673.0,3372479.0,3517056.0,3502601.0,3270291.0,3107084.0,3428585.0,3938113.0,3982735.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,BE,1081515.0,920335.0,782551.0,921040.0,1131879.0,791475.0,1147028.0,1155762.0,1098735.0,1649438.0,1174411.0,1192084.0,1340213.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,BG,1094040.0,1433066.0,1182628.0,1027569.0,1308035.0,1855838.0,1705264.0,1510327.0,1046650.0,1240739.0,1377246.0,1573181.0,1578344.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,CY,266671.0,394017.0,310425.0,199914.0,246132.0,217683.0,225462.0,252606.0,243910.0,275844.0,315191.0,284857.0,314230.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,CZ,7457771.0,7274188.0,7802529.0,7152464.0,8489339.0,8209895.0,7937609.0,8515586.0,7696695.0,7850578.0,8134736.0,6882115.0,6492883.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,DE,51014221.0,49080350.0,50342326.0,52537662.0,52479748.0,48111248.0,52287638.0,51406515.0,38681065.0,45915594.0,49576650.0,50468136.0,55903956.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,DK,3167472.0,3157981.0,3469238.0,3579258.0,3274981.0,3542827.0,3615639.0,4775712.0,4385670.0,3499629.0,2651634.0,2508345.0,3823059.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,EE,259235.0,186626.0,237226.0,277574.0,285161.0,312781.0,291059.0,306501.0,224619.0,306080.0,256642.0,308920.0,318700.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,EL,3697649.0,3351880.0,3857100.0,3455676.0,3375820.0,3925297.0,4048832.0,3732811.0,3214481.0,3532087.0,4232434.0,4314066.0,4586908.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,ES,36265070.0,34619359.0,32559302.0,31409541.0,34214263.0,34852891.0,35095636.0,35567299.0,22026319.0,31060091.0,34959004.0,37511275.0,37287619.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,FI,5662889.0,5571514.0,5441377.0,5514219.0,5707844.0,5554006.0,5799109.0,5584757.0,7086983.0,8476479.0,7440965.0,6484158.0,6702171.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,FR,86090812.0,86881886.0,86384355.0,76688536.0,75310157.0,77714440.0,78003690.0,74001271.0,65843719.0,75472431.0,77963352.0,75584863.0,75092099.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,HR,2277220.0,2370152.0,1913574.0,1865800.0,1338844.0,1509169.0,1520707.0,1648650.0,1155508.0,1597571.0,1538000.0,1694246.0,1684674.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,HU,3746710.0,3351572.0,3280628.0,3141218.0,3029988.0,2922440.0,3038101.0,3072573.0,2083433.0,2304235.0,2398237.0,2679033.0,2645475.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,IE,1172611.0,1229750.0,1208282.0,1129334.0,1204903.0,1189430.0,1278611.0,1403435.0,1377528.0,1060282.0,1779794.0,1488765.0,1972156.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,IT,21129494.0,19364438.0,18532925.0,17582741.0,19888651.0,20705234.0,23107002.0,21326852.0,14860271.0,18807783.0,19218234.0,18119750.0,17092976.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,LT,432782.0,520854.0,483660.0,453716.0,431243.0,424336.0,438838.0,432689.0,392867.0,416116.0,429581.0,470511.0,516846.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,LV,414437.0,339480.0,475451.0,313623.0,303885.0,290464.0,266186.0,315287.0,269227.0,348623.0,302900.0,355497.0,320008.0
A,DOM,TOTAL,N_GE4,ACT_INAC,NR,MT,36310.0,21649.0,30461.0,32274.0,45228.0,42825.0,42716.0,37882.0,70086.0,80050.0,68646.0,74114.0,70958.0
